,filename,cell_type,xmin,xmax,ymin,ymax
846,image563angle180.txt,8,0.84375,0.778125,0.3125,0.44375
847,image568angle90.txt,6,0.4875,0.779688,0.3375,0.284375
848,image571.txt,4,0.788281,0.910937,0.214062,0.175
849,image572.txt,8,0.878906,0.807813,0.242188,0.384375
850,image572angle90.txt,4,0.826563,0.834375,0.346875,0.33125
851,image573.txt,4,0.469531,0.858594,0.939062,0.282813
852,image577.txt,4,0.822656,0.857813,0.317187,0.284375
853,image577.txt,8,0.307813,0.728125,0.128125,0.15625
854,image579.txt,4,0.514844,0.925781,0.920313,0.148438
855,image580angle180.txt,4,0.304688,0.925,0.609375,0.15
856,image580angle90.txt,4,0.839844,0.873438,0.320312,0.246875
857,image581angle180.txt,4,0.458594,0.0914062,0.298438,0.182812
858,image584.txt,8,0.454688,0.804688,0.165625,0.2
859,image585angle180.txt,1,0.630469,0.814062,0.267188,0.353125
860,image586angle90.txt,6,0.399219,0.716406,0.220313,0.220313
861,image588angle180.txt,4,0.132812,0.853125,0.2625,0.26875
862,image588angle90.txt,4,0.890625,0.8375,0.21875,0.31875
863,image588angle90.txt,4,0.334375,0.8625,0.66875,0.275
864,image58angle0.txt,4,0.473437,0.855469,0.946875,0.289062
865,image590angle90.txt,4,0.475,0.871875,0.95,0.25625
866,image592.txt,7,0.876562,0.860937,0.246875,0.259375
867,image594angle90.txt,4,0.41875,0.834375,0.8375,0.33125
868,image595angle180.txt,8,0.890625,0.782812,0.21875,0.434375
869,image597angle180.txt,0,0.867188,0.882031,0.228125,0.210938
870,image597angle270.txt,0,0.334375,0.753125,0.121875,0.3375
871,image59angle180.txt,4,0.520312,0.859375,0.959375,0.28125
872,image59angle90.txt,0,0.777344,0.321094,0.189063,0.210938
873,image59angle90.txt,8,0.492188,0.799219,0.29375,0.392188
874,image5angle180.txt,8,0.570312,0.786719,0.29375,0.426562
875,image600angle0.txt,4,0.755469,0.8125,0.489062,0.36875
876,image603angle90.txt,4,0.471875,0.894531,0.9375,0.210938
877,image604angle0.txt,8,0.846094,0.74375,0.179688,0.225
878,image604angle180.txt,8,0.839844,0.776563,0.307813,0.44375
879,image606angle180.txt,4,0.3375,0.829687,0.675,0.340625
880,image608.txt,4,0.778906,0.824219,0.432813,0.351562
881,image608angle180.txt,4,0.351562,0.83125,0.703125,0.3375
882,image608angle270.txt,4,0.472656,0.858594,0.945312,0.282813
883,image610.txt,8,0.252344,0.867969,0.239063,0.254687
884,image610.txt,8,0.639844,0.671094,0.0671875,0.0828125
885,image610angle90.txt,6,0.870313,0.882812,0.24375,0.19375
886,image612.txt,8,0.407031,0.713281,0.0921875,0.145313
887,image613.txt,0,0.763281,0.915625,0.129688,0.16875
888,image614angle180.txt,4,0.29375,0.853125,0.5875,0.2875
889,image614angle90.txt,4,0.442187,0.834375,0.884375,0.33125
890,image616.txt,0,0.535937,0.910937,0.146875,0.178125
891,image616angle0.txt,4,0.207031,0.3625,0.414062,0.2875
892,image616angle270.txt,4,0.775,0.441406,0.45,0.295312
893,image61angle90.txt,0,0.925,0.85625,0.1375,0.28125
894,image622angle0.txt,8,0.851562,0.78125,0.296875,0.434375
895,image622angle180.txt,8,0.392969,0.795313,0.342187,0.390625
896,image625.txt,8,0.376563,0.854688,0.246875,0.284375
897,image627angle0.txt,7,0.242969,0.817187,0.460938,0.2875
898,image628angle0.txt,8,0.877344,0.714063,0.245312,0.296875
899,image633.txt,4,0.56875,0.896875,0.265625,0.20625
900,image636angle270.txt,8,0.621875,0.882031,0.16875,0.235938
901,image637.txt,4,0.816406,0.936719,0.360938,0.126563
902,image639.txt,4,0.408594,0.9,0.254687,0.2
903,image63angle0.txt,8,0.172656,0.859375,0.295312,0.275
904,image641.txt,1,0.849219,0.771875,0.301562,0.43125
905,image642.txt,0,0.717969,0.878125,0.170312,0.15
906,image642angle0.txt,4,0.825,0.79375,0.34375,0.3375
907,image644.txt,4,0.470313,0.859375,0.940625,0.28125
908,image648angle0.txt,8,0.467187,0.564844,0.05625,0.0890625
909,image648angle0.txt,8,0.551562,0.710156,0.090625,0.126563
910,image648angle180.txt,8,0.278906,0.721875,0.0984375,0.128125
911,image648angle180.txt,8,0.597656,0.775781,0.132812,0.198437
912,image649angle0.txt,4,0.0390625,0.73125,0.075,0.2625
913,image649angle180.txt,4,0.374219,0.816406,0.748438,0.357812
914,image650angle0.txt,4,0.746875,0.86875,0.50625,0.2125
915,image653angle0.txt,4,0.359375,0.852344,0.71875,0.295312
916,image653angle180.txt,4,0.354688,0.839063,0.709375,0.315625
917,image653angle270.txt,4,0.476562,0.867188,0.953125,0.265625
918,image654angle180.txt,4,0.628906,0.882812,0.676562,0.234375
919,image654angle270.txt,4,0.295312,0.885156,0.590625,0.229687
920,image657.txt,4,0.821875,0.873438,0.340625,0.25
921,image657angle0.txt,4,0.246094,0.676562,0.492188,0.103125
922,image660angle0.txt,8,0.800781,0.742188,0.104687,0.084375
923,image662angle0.txt,0,0.296094,0.845312,0.114063,0.296875
924,image667angle270.txt,8,0.117969,0.763281,0.229687,0.360938
925,image667angle270.txt,8,0.4125,0.645312,0.0625,0.0625
926,image667angle270.txt,8,0.58125,0.851562,0.18125,0.203125
927,image669angle90.txt,8,0.90625,0.810938,0.1875,0.378125
928,image66angle180.txt,4,0.713281,0.848437,0.279687,0.303125
929,image66angle90.txt,4,0.475,0.166406,0.24375,0.295312
930,image671.txt,8,0.899219,0.833594,0.201562,0.214062
931,image674angle180.txt,4,0.3375,0.885938,0.6625,0.228125
932,image674angle270.txt,4,0.14375,0.775,0.28125,0.325
933,image675angle90.txt,1,0.277344,0.785156,0.401563,0.404687
934,image676angle90.txt,8,0.117969,0.86875,0.204688,0.25
935,image677.txt,8,0.325,0.7125,0.2625,0.290625
936,image677angle180.txt,8,0.764063,0.751562,0.121875,0.171875
937,image678angle0.txt,4,0.467969,0.850781,0.935938,0.298438
938,image678angle180.txt,4,0.351562,0.826563,0.703125,0.340625
939,image67angle180.txt,4,0.390625,0.220313,0.603125,0.403125
940,image680angle90.txt,8,0.954687,0.914062,0.090625,0.171875
941,image681.txt,8,0.23125,0.821875,0.11875,0.203125
942,image681angle0.txt,4,0.630469,0.85625,0.710938,0.284375
943,image682angle90.txt,4,0.225781,0.875,0.451562,0.24375
944,image683angle270.txt,4,0.782031,0.935938,0.414062,0.128125
945,image683angle90.txt,4,0.771875,0.915625,0.45625,0.1625
946,image684angle270.txt,0,0.823438,0.913281,0.184375,0.173438
947,image684angle90.txt,0,0.296875,0.792188,0.225,0.334375
948,image685.txt,4,0.426562,0.810938,0.846875,0.378125
949,image686angle180.txt,7,0.330469,0.632031,0.392188,0.0921875
950,image68angle0.txt,4,0.470313,0.569531,0.940625,0.267188
951,image68angle180.txt,4,0.728906,0.95,0.429688,0.1
952,image690angle0.txt,8,0.746875,0.657812,0.0875,0.084375
953,image693angle270.txt,4,0.165625,0.8125,0.290625,0.36875
954,image694.txt,8,0.8875,0.882031,0.225,0.220313
955,image694.txt,8,0.38125,0.702344,0.078125,0.117188
956,image694angle270.txt,4,0.464063,0.808594,0.921875,0.257812
957,image69angle180.txt,4,0.878906,0.85,0.242188,0.3
958,image69angle270.txt,4,0.177344,0.857813,0.345313,0.28125
959,image69angle270.txt,4,0.877344,0.78125,0.245312,0.325
960,image69angle90.txt,7,0.653125,0.708594,0.69375,0.182812
961,image701angle0.txt,8,0.139062,0.853906,0.25625,0.285937
962,image701angle180.txt,8,0.228125,0.778125,0.275,0.39375
963,image702angle270.txt,4,0.326562,0.771875,0.65,0.24375
964,image702angle90.txt,4,0.334375,0.875,0.66875,0.25
965,image704angle0.txt,4,0.298438,0.867969,0.596875,0.264062
966,image704angle180.txt,4,0.614844,0.830469,0.760938,0.339063
967,image704angle270.txt,4,0.617969,0.85625,0.764063,0.2875
968,image704angle90.txt,4,0.755469,0.825,0.489062,0.35
969,image706angle270.txt,8,0.785156,0.71875,0.114063,0.13125
970,image706angle270.txt,8,0.46875,0.814062,0.1375,0.190625
971,image706angle90.txt,0,0.541406,0.729688,0.170312,0.240625
972,image706angle90.txt,0,0.151562,0.873438,0.240625,0.240625
973,image708angle0.txt,4,0.432813,0.865625,0.865625,0.26875
974,image709.txt,8,0.779688,0.864062,0.296875,0.259375
975,image709.txt,8,0.065625,0.873438,0.128125,0.253125
976,image70angle0.txt,8,0.873438,0.854688,0.253125,0.284375
977,image710.txt,1,0.857813,0.864844,0.096875,0.270312
978,image710angle180.txt,8,0.728906,0.634375,0.267188,0.24375
979,image713angle270.txt,4,0.573438,0.821875,0.6625,0.35625
980,image713angle90.txt,4,0.521875,0.819531,0.9125,0.360938
981,image714angle270.txt,8,0.078125,0.89375,0.153125,0.20625
982,image714angle90.txt,8,0.929688,0.859375,0.140625,0.26875
983,image718angle180.txt,6,0.805469,0.74375,0.167187,0.125
984,image719.txt,8,0.923437,0.778906,0.153125,0.439063
985,image719.txt,8,0.523438,0.834375,0.284375,0.321875
986,image719angle180.txt,4,0.722656,0.839063,0.554688,0.265625
987,image71angle270.txt,8,0.128125,0.757812,0.253125,0.396875
988,image72.txt,4,0.95625,0.839063,0.084375,0.321875
989,image720.txt,4,0.759375,0.880469,0.478125,0.232812
990,image720angle270.txt,4,0.485156,0.819531,0.735937,0.360938
991,image721.txt,8,0.880469,0.776563,0.239063,0.446875
992,image723.txt,7,0.389844,0.86875,0.564062,0.25625
993,image723angle90.txt,8,0.185937,0.657812,0.084375,0.084375
994,image725.txt,4,0.471875,0.860937,0.94375,0.278125
995,image727angle180.txt,4,0.435937,0.861719,0.871875,0.276563
996,image730angle0.txt,4,0.46875,0.85625,0.9375,0.2875
997,image732angle90.txt,8,0.495313,0.884375,0.1875,0.18125
998,image733angle90.txt,8,0.79375,0.775781,0.39375,0.245312
999,image734.txt,8,0.842188,0.764063,0.315625,0.446875
1000,image735angle0.txt,8,0.739062,0.884375,0.365625,0.23125
1001,image735angle0.txt,8,0.285937,0.667188,0.078125,0.115625
1002,image736angle180.txt,7,0.472656,0.325,0.945312,0.375
1003,image736angle270.txt,4,0.504687,0.755469,0.184375,0.229687
1004,image736angle90.txt,0,0.5375,0.821875,0.159375,0.35625
1005,image737.txt,4,0.396875,0.860156,0.79375,0.279687
1006,image738angle270.txt,4,0.292969,0.773438,0.220313,0.246875
1007,image738angle270.txt,8,0.730469,0.7625,0.529688,0.428125
1008,image74.txt,1,0.217969,0.9125,0.182812,0.175
1009,image742angle180.txt,1,0.205469,0.921094,0.0734375,0.157813
1010,image743angle90.txt,8,0.785937,0.579687,0.071875,0.125
1011,image747.txt,1,0.7875,0.765625,0.421875,0.4
1012,image750angle270.txt,4,0.414062,0.825,0.828125,0.35
1013,image750angle90.txt,4,0.875,0.786719,0.25,0.389062
1014,image751angle0.txt,8,0.84375,0.678906,0.08125,0.101562
1015,image755angle90.txt,4,0.471094,0.867188,0.942187,0.265625
1016,image756angle0.txt,4,0.466406,0.7875,0.904688,0.21875
1017,image756angle90.txt,4,0.419531,0.921875,0.839063,0.15625
1018,image757angle0.txt,1,0.89375,0.792188,0.2125,0.378125
1019,image758angle180.txt,4,0.377344,0.377344,0.695312,0.229687
1020,image759angle270.txt,1,0.210156,0.784375,0.114063,0.43125
1021,image75angle0.txt,4,0.307031,0.910937,0.614062,0.178125
1022,image762angle90.txt,4,0.835938,0.803906,0.325,0.376563
1023,image763angle180.txt,8,0.0875,0.90625,0.15625,0.1875
1024,image765angle0.txt,4,0.246875,0.859375,0.49375,0.28125
1025,image765angle180.txt,4,0.484375,0.83125,0.875,0.3375
1026,image765angle270.txt,4,0.471094,0.854688,0.942187,0.290625
1027,image768.txt,8,0.776563,0.873438,0.228125,0.253125
1028,image768angle0.txt,4,0.0828125,0.85,0.1625,0.3
1029,image768angle180.txt,4,0.705469,0.8125,0.589063,0.375
1030,image768angle270.txt,4,0.471875,0.832031,0.94375,0.335938
1031,image768angle90.txt,4,0.644531,0.91875,0.682813,0.1625
1032,image76angle180.txt,4,0.78125,0.842969,0.4,0.304688
1033,image76angle270.txt,4,0.194531,0.859375,0.289062,0.28125
1034,image77.txt,4,0.817969,0.839063,0.364062,0.259375
1035,image774angle0.txt,4,0.382812,0.866406,0.765625,0.267188
1036,image774angle90.txt,4,0.341406,0.764844,0.642187,0.257812
1037,image775angle0.txt,1,0.0929687,0.745313,0.120312,0.421875
1038,image775angle180.txt,1,0.222656,0.785156,0.126563,0.429688
1039,image776angle0.txt,8,0.901563,0.874219,0.18125,0.232812
1040,image778.txt,8,0.589063,0.579687,0.075,0.1125
1041,image778.txt,8,0.405469,0.689062,0.107813,0.146875
1042,image778.txt,7,0.828125,0.760156,0.3125,0.104687
1043,image780.txt,4,0.46875,0.851562,0.9375,0.296875
1044,image782.txt,4,0.76875,0.917969,0.3125,0.164062
1045,image784angle90.txt,1,0.276563,0.225781,0.521875,0.439063
1046,image786.txt,8,0.0851562,0.782031,0.167187,0.279687
1047,image788angle0.txt,4,0.617188,0.821875,0.603125,0.321875
1048,image78angle90.txt,4,0.567969,0.88125,0.751562,0.2375
1049,image790angle180.txt,8,0.227344,0.775781,0.367188,0.448438
1050,image792angle0.txt,0,0.578906,0.921875,0.139062,0.15625
1051,image792angle180.txt,0,0.417969,0.859375,0.229687,0.28125
1052,image792angle180.txt,0,0.758594,0.821094,0.114063,0.289062
1053,image793angle0.txt,4,0.678125,0.835938,0.6,0.315625
1054,image795angle90.txt,4,0.090625,0.138281,0.18125,0.270312
1055,image796.txt,0,0.175,0.85625,0.15625,0.284375
1056,image796angle90.txt,4,0.389062,0.855469,0.440625,0.289062
1057,image799angle270.txt,1,0.483594,0.823438,0.139062,0.346875
1058,image79angle90.txt,4,0.464844,0.9125,0.904688,0.175
1059,image7angle270.txt,0,0.823438,0.913281,0.184375,0.173438
1060,image7angle90.txt,0,0.296875,0.792188,0.225,0.334375
1061,image802angle90.txt,4,0.435156,0.871875,0.870313,0.25625
1062,image803angle0.txt,1,0.182812,0.872656,0.2625,0.254687
1063,image804angle0.txt,4,0.276563,0.926562,0.553125,0.14375
1064,image804angle270.txt,8,0.192969,0.897656,0.139062,0.201562
1065,image804angle270.txt,8,0.892187,0.892969,0.215625,0.207813
1066,image804angle90.txt,8,0.208594,0.811719,0.245312,0.360938
1067,image805.txt,8,0.821875,0.771094,0.31875,0.451562
1068,image809angle270.txt,1,0.6875,0.804688,0.4875,0.371875
1069,image812.txt,8,0.125,0.84375,0.2,0.290625
1070,image812angle270.txt,8,0.838281,0.78125,0.323438,0.41875
1071,image813angle180.txt,0,0.926562,0.872656,0.134375,0.229687
1072,image814angle180.txt,8,0.110156,0.804688,0.214062,0.384375
1073,image814angle270.txt,4,0.477344,0.888281,0.935938,0.223438
1074,image815.txt,4,0.776563,0.864844,0.446875,0.267188
1075,image818angle0.txt,7,0.344531,0.729688,0.679688,0.209375
1076,image818angle180.txt,8,0.65,0.778125,0.325,0.44375
1077,image818angle90.txt,4,0.333594,0.78125,0.664062,0.209375
1078,image82.txt,4,0.741406,0.833594,0.389062,0.332812
1079,image821angle0.txt,4,0.333594,0.860156,0.667188,0.279687
1080,image821angle180.txt,4,0.18125,0.858594,0.35625,0.257812
1081,image821angle270.txt,4,0.640625,0.86875,0.71875,0.2625
1082,image824angle0.txt,0,0.634375,0.946875,0.10625,0.10625
1083,image824angle270.txt,8,0.829687,0.774219,0.340625,0.389062
1084,image824angle270.txt,4,0.740625,0.836719,0.275,0.323438
1085,image824angle270.txt,4,0.282813,0.822656,0.565625,0.348437
1086,image828angle180.txt,1,0.204688,0.874219,0.171875,0.245312
1087,image830angle180.txt,4,0.3,0.839063,0.6,0.209375
1088,image830angle90.txt,4,0.640625,0.849219,0.71875,0.301562
1089,image831.txt,8,0.953125,0.884375,0.09375,0.23125
1090,image834angle180.txt,4,0.2125,0.823438,0.41875,0.353125
1091,image834angle90.txt,4,0.340625,0.870313,0.68125,0.25625
1092,image835angle0.txt,4,0.154687,0.925,0.30625,0.15
1093,image835angle270.txt,6,0.263281,0.679688,0.217187,0.14375
1094,image836angle270.txt,4,0.775,0.83125,0.45,0.3375
1095,image836angle90.txt,1,0.219531,0.803906,0.170312,0.389062
1096,image837.txt,4,0.86875,0.820312,0.2625,0.353125
1097,image838angle0.txt,4,0.185937,0.771875,0.359375,0.1625
1098,image83angle180.txt,4,0.414844,0.733594,0.782812,0.323438
1099,image83angle270.txt,4,0.470313,0.861719,0.940625,0.276563
1100,image841angle90.txt,8,0.103906,0.826563,0.198437,0.290625
1101,image845angle270.txt,6,0.821094,0.814062,0.357812,0.303125
1102,image845angle270.txt,4,0.125781,0.845312,0.251563,0.278125
1103,image845angle90.txt,8,0.388281,0.686719,0.104687,0.145313
1104,image846angle90.txt,8,0.63125,0.75625,0.15625,0.15625
1105,image846angle90.txt,4,0.34375,0.828125,0.6875,0.34375
1106,image847angle270.txt,0,0.8625,0.845312,0.13125,0.303125
1107,image848angle90.txt,8,0.101562,0.89375,0.203125,0.2125
1108,image84angle90.txt,8,0.795313,0.775,0.221875,0.45
1109,image850angle0.txt,4,0.29375,0.784375,0.5875,0.24375
1110,image850angle180.txt,4,0.473437,0.845312,0.946875,0.309375
1111,image850angle90.txt,4,0.519531,0.866406,0.948438,0.267188
1112,image851angle180.txt,0,0.440625,0.814062,0.4625,0.353125
1113,image852angle270.txt,0,0.38125,0.897656,0.11875,0.167187
1114,image854angle0.txt,1,0.253906,0.784375,0.0953125,0.43125
1115,image854angle90.txt,4,0.1875,0.31875,0.36875,0.278125
1116,image855angle0.txt,4,0.441406,0.829687,0.882812,0.340625
1117,image855angle180.txt,4,0.326562,0.760156,0.653125,0.285937
1118,image858angle0.txt,4,0.188281,0.775,0.376563,0.328125
1119,image858angle180.txt,4,0.471875,0.850781,0.94375,0.298438
1120,image858angle90.txt,4,0.208594,0.915625,0.414062,0.16875
1121,image859angle0.txt,1,0.355469,0.803125,0.148438,0.39375
1122,image859angle0.txt,8,0.535937,0.6625,0.071875,0.09375
1123,image860.txt,4,0.267188,0.825781,0.534375,0.345313
1124,image860angle0.txt,4,0.234375,0.823438,0.46875,0.353125
1125,image860angle90.txt,4,0.295312,0.135156,0.590625,0.270312
1126,image863angle0.txt,4,0.294531,0.832812,0.520312,0.328125
1127,image863angle180.txt,4,0.203125,0.935938,0.40625,0.128125
1128,image863angle270.txt,4,0.460938,0.866406,0.915625,0.267188
1129,image863angle90.txt,4,0.466406,0.857813,0.932813,0.284375
1130,image864angle0.txt,4,0.0742188,0.775,0.145313,0.275
1131,image864angle270.txt,4,0.619531,0.879687,0.760938,0.240625
1132,image864angle90.txt,4,0.480469,0.875,0.601562,0.25
1133,image866angle0.txt,8,0.460938,0.767969,0.115625,0.201562
1134,image866angle180.txt,4,0.3875,0.889063,0.775,0.165625
1135,image867angle270.txt,8,0.11875,0.660937,0.2375,0.23125
1136,image868angle0.txt,8,0.133594,0.764063,0.248437,0.403125
1137,image87.txt,1,0.275,0.88125,0.178125,0.225
1138,image870angle90.txt,1,0.619531,0.14375,0.101562,0.284375
1139,image873angle90.txt,4,0.673437,0.86875,0.653125,0.2625
1140,image879angle0.txt,8,0.749219,0.785937,0.314063,0.428125
1141,image87angle0.txt,1,0.385938,0.183594,0.334375,0.351562
1142,image87angle0.txt,4,0.340625,0.883594,0.68125,0.232812
1143,image87angle180.txt,4,0.389062,0.852344,0.771875,0.295312
1144,image87angle270.txt,4,0.472656,0.858594,0.945312,0.282813
1145,image883.txt,8,0.839844,0.772656,0.320312,0.426562
1146,image886.txt,1,0.814844,0.207813,0.285937,0.384375
1147,image886angle0.txt,0,0.567187,0.757812,0.196875,0.240625
1148,image886angle0.txt,1,0.885938,0.770312,0.2125,0.446875
1149,image886angle180.txt,1,0.616406,0.770312,0.226562,0.440625
1150,image888angle270.txt,4,0.171875,0.842188,0.328125,0.315625
1151,image89.txt,4,0.292188,0.79375,0.584375,0.3875
1152,image892angle270.txt,8,0.791406,0.779688,0.414062,0.434375
1153,image893angle270.txt,8,0.745313,0.767187,0.484375,0.465625
1154,image893angle270.txt,8,0.232031,0.792188,0.354688,0.415625
1155,image893angle90.txt,8,0.175,0.771875,0.3375,0.39375
1156,image893angle90.txt,8,0.714063,0.778906,0.390625,0.442187
1157,image896angle180.txt,4,0.346094,0.870313,0.692187,0.259375
1158,image896angle90.txt,8,0.851562,0.782812,0.29375,0.434375
1159,image897angle180.txt,4,0.436719,0.867969,0.826563,0.264062
1160,image898.txt,8,0.434375,0.722656,0.125,0.145313
1161,image898angle90.txt,6,0.3625,0.909375,0.19375,0.15
1162,image89angle0.txt,1,0.31875,0.74375,0.153125,0.30625
1163,image89angle180.txt,2,0.4125,0.805469,0.265625,0.107813
1164,image8angle270.txt,4,0.46875,0.819531,0.934375,0.360938
1165,image901.txt,8,0.185156,0.711719,0.357812,0.314063
1166,image901.txt,8,0.767187,0.777344,0.459375,0.423438
1167,image902.txt,8,0.8,0.857813,0.39375,0.271875
1168,image903.txt,8,0.728125,0.807813,0.359375,0.384375
1169,image903angle270.txt,1,0.663281,0.7875,0.176563,0.40625
1170,image903angle90.txt,1,0.894531,0.785937,0.210938,0.409375
1171,image906angle270.txt,0,0.313281,0.783594,0.139062,0.232812
1172,image909angle180.txt,4,0.791406,0.808594,0.401563,0.273438
1173,image909angle270.txt,4,0.588281,0.901563,0.248437,0.196875
1174,image909angle90.txt,4,0.376563,0.875,0.728125,0.25
1175,image90angle270.txt,8,0.0703125,0.895312,0.1375,0.203125
1176,image90angle90.txt,8,0.540625,0.642969,0.059375,0.0546875
1177,image912angle270.txt,4,0.614844,0.815625,0.770312,0.36875
1178,image912angle90.txt,4,0.59375,0.817187,0.73125,0.365625
1179,image920.txt,4,0.276563,0.857813,0.553125,0.284375
1180,image921angle180.txt,8,0.916406,0.770312,0.167187,0.459375
1181,image922angle0.txt,4,0.66875,0.838281,0.6625,0.304688
1182,image923angle90.txt,8,0.671094,0.754687,0.167187,0.190625
1183,image926angle180.txt,4,0.473437,0.828906,0.946875,0.342187
1184,image926angle90.txt,4,0.467969,0.778125,0.935938,0.3125
1185,image929.txt,8,0.824219,0.910937,0.282813,0.178125
1186,image92angle270.txt,8,0.875,0.770312,0.25,0.4375
1187,image92angle90.txt,8,0.9125,0.771875,0.175,0.45625
1188,image92angle90.txt,8,0.521875,0.807031,0.325,0.385938
1189,image930angle0.txt,8,0.720312,0.774219,0.128125,0.189063
1190,image938.txt,1,0.675,0.783594,0.25,0.432813
1191,image938angle270.txt,4,0.4125,0.778906,0.8125,0.223438
1192,image939angle0.txt,4,0.382812,0.732813,0.275,0.28125
1193,image939angle90.txt,4,0.413281,0.860937,0.826563,0.278125
1194,image941angle0.txt,8,0.960938,0.91875,0.078125,0.1625
1195,image941angle0.txt,8,0.825781,0.641406,0.0546875,0.0734375
1196,image941angle180.txt,8,0.584375,0.749219,0.1125,0.176563
1197,image943.txt,1,0.1125,0.816406,0.2125,0.348437
1198,image943angle180.txt,8,0.48125,0.653906,0.059375,0.0671875
1199,image944angle270.txt,4,0.895312,0.865625,0.209375,0.26875
1200,image944angle90.txt,8,0.633594,0.56875,0.0671875,0.08125
1201,image94angle0.txt,8,0.536719,0.683594,0.0796875,0.104687
1202,image94angle180.txt,8,0.249219,0.714844,0.120312,0.142188
1203,image952angle0.txt,0,0.577344,0.824219,0.304688,0.348437
1204,image952angle180.txt,0,0.182031,0.784375,0.298438,0.3875
1205,image954.txt,4,0.486719,0.915625,0.245312,0.16875
1206,image955angle270.txt,8,0.610937,0.753125,0.103125,0.153125
1207,image958angle180.txt,4,0.096875,0.825,0.190625,0.325
1208,image958angle90.txt,4,0.470313,0.867969,0.940625,0.264062
1209,image95angle0.txt,0,0.235938,0.789062,0.390625,0.409375
1210,image95angle90.txt,0,0.664844,0.804688,0.257812,0.23125
1211,image960angle270.txt,1,0.9125,0.847656,0.10625,0.229687
1212,image960angle90.txt,8,0.9125,0.870313,0.175,0.21875
1213,image963angle0.txt,4,0.469531,0.841406,0.748438,0.317187
1214,image963angle180.txt,4,0.341406,0.764844,0.682813,0.154687
1215,image963angle270.txt,4,0.482812,0.832812,0.759375,0.334375
1216,image963angle90.txt,4,0.38125,0.819531,0.7625,0.360938
1217,image964angle90.txt,8,0.924219,0.788281,0.151562,0.423438
1218,image965angle180.txt,8,0.659375,0.6625,0.1875,0.21875
1219,image965angle90.txt,8,0.0867188,0.692187,0.151562,0.14375
1220,image968angle0.txt,8,0.608594,0.56875,0.0796875,0.1125
1221,image969angle0.txt,4,0.735156,0.932813,0.517187,0.134375
1222,image969angle90.txt,4,0.484375,0.791406,0.315625,0.410937
1223,image970.txt,4,0.461719,0.860937,0.923437,0.278125
1224,image972.txt,4,0.472656,0.822656,0.945312,0.354688
1225,image975angle180.txt,8,0.921094,0.845312,0.139062,0.290625
1226,image977angle180.txt,0,0.546094,0.853125,0.364062,0.29375
1227,image977angle270.txt,4,0.876562,0.815625,0.246875,0.3625
1228,image977angle90.txt,4,0.767187,0.828906,0.465625,0.342187
1229,image978angle0.txt,8,0.84375,0.764063,0.3,0.453125
1230,image979angle0.txt,8,0.672656,0.817187,0.154687,0.259375
1231,image979angle0.txt,8,0.188281,0.892969,0.229687,0.214062
1232,image979angle180.txt,8,0.774219,0.875,0.220313,0.25
1233,image97angle270.txt,8,0.865625,0.786719,0.26875,0.426562
1234,image981angle180.txt,4,0.327344,0.8625,0.654688,0.275
1235,image981angle270.txt,4,0.774219,0.832031,0.451562,0.335938
1236,image981angle90.txt,4,0.725781,0.907812,0.548437,0.184375
1237,image983angle270.txt,8,0.216406,0.796875,0.417188,0.40625
1238,image983angle90.txt,8,0.823438,0.783594,0.353125,0.407813
1239,image987angle0.txt,8,0.378906,0.658594,0.0546875,0.0703125
1240,image988angle180.txt,4,0.48125,0.821094,0.934375,0.357812
1241,image989angle0.txt,1,0.238281,0.778906,0.260938,0.429688
1242,image989angle180.txt,3,0.292188,0.73125,0.584375,0.096875
1243,image98angle270.txt,7,0.790625,0.744531,0.41875,0.182812
1244,image991angle180.txt,4,0.600781,0.849219,0.732813,0.301562
1245,image991angle270.txt,4,0.228906,0.832031,0.442187,0.335938
1246,image992angle0.txt,8,0.8375,0.772656,0.325,0.373437
1247,image992angle180.txt,0,0.208594,0.83125,0.214062,0.3125
1248,image992angle270.txt,7,0.396094,0.925781,0.792188,0.148438
1249,image994angle270.txt,0,0.726562,0.811719,0.140625,0.376563
1250,image995angle270.txt,7,0.167187,0.859375,0.315625,0.26875
1251,image996angle0.txt,4,0.121875,0.896875,0.24375,0.20625
1252,image996angle90.txt,4,0.24375,0.964844,0.4875,0.0703125
1253,image997angle0.txt,8,0.239844,0.60625,0.101562,0.13125
1254,image998.txt,4,0.883594,0.901563,0.207813,0.1625
1255,image99angle270.txt,4,0.436719,0.875,0.873438,0.25
1256,votingImage0angle270.txt,1,0.24375,0.83125,0.475,0.3375
1257,votingImage100angle90.txt,8,0.835938,0.764844,0.328125,0.432813
1258,votingImage101angle270.txt,8,0.858594,0.825781,0.282813,0.342187
1259,votingImage102angle180.txt,1,0.158594,0.176563,0.264062,0.334375
1260,votingImage104angle180.txt,7,0.204688,0.660937,0.39375,0.10625
1261,votingImage108angle180.txt,4,0.146875,0.846094,0.29375,0.292188
1262,votingImage108angle90.txt,4,0.470313,0.889063,0.940625,0.221875
1263,votingImage10angle180.txt,1,0.365625,0.770312,0.2375,0.459375
1264,votingImage10angle90.txt,4,0.384375,0.861719,0.76875,0.276563
1265,votingImage115angle180.txt,8,0.261719,0.785156,0.282813,0.429688
1266,votingImage115angle180.txt,8,0.779688,0.875,0.271875,0.25
1267,votingImage115angle180.txt,8,0.558594,0.635938,0.0703125,0.084375
1268,votingImage116angle90.txt,4,0.339844,0.839844,0.679688,0.295312
