,id,lng,lat,max_vis,avg_daily_view,3cluster,height,closest_dist,closest_lat,closest_lng,id_list
16113,24679,-9.191944,38.732945,69,6286.0,1,209.5236511230469,0.5667076002112647,38.732944,-9.191939,[24680]
16114,21133,-9.146455,38.741687,69,6287.0,1,71.62088012695312,0.4529847317970743,38.741683,-9.146456,[21132]
16115,26221,-9.174966,38.78472,69,6287.0,1,26.18864822387695,19.19120206685912,38.784652,-9.174807,[26225]
16116,14217,-9.24331,38.71419,69,6288.0,1,87.88983154296875,99.3029553670867,38.71388,-9.244149,[13430]
16117,8189,-9.152136,38.754814,69,6290.0,1,76.72640228271484,0.5977581717443318,38.754816,-9.152131,[8188]
16118,28694,-8.591236,41.105762,69,6291.0,0,205.5930328369141,1.1418068150681422,41.105767,-8.591227,[28695]
16119,881,-8.192505,37.093648,69,6292.0,2,40.1858024597168,0.5935396063341698,37.093643,-8.192503,[21475]
16120,11502,-9.117046,38.788436,145,6292.0,1,60.46721649169922,3.624158889798904,38.788404,-9.117038,[11505]
16121,18319,-9.265372,38.756551,69,6292.0,1,125.7233047485352,91.14193310379468,38.755812,-9.265746,[19249]
16122,10794,-9.197974,38.751212,69,6292.0,1,78.91258239746094,4.009038159587325,38.751214,-9.197938,[10795]
16123,15593,-8.674050999999999,41.147956,69,6293.0,0,3.521409749984741,33.16664722921145,41.148255,-8.674011,[14823]
16124,19524,-7.65152,37.123526,69,6293.0,2,20.82932281494141,28.184579802414927,37.123331,-7.651683999999999,[19502]
16125,24368,-9.215783,38.708168,69,6293.0,1,78.03949737548828,0.3292793953674369,38.708171,-9.215783,[24367]
16126,32277,-8.553757000000001,41.145184,69,6293.0,0,76.94500732421875,0.15638145516765506,41.145185,-8.553756,[32278]
16127,1641,-9.231963,38.64210300000001,69,6293.0,1,5.182698249816895,84.85436847357781,38.642823,-9.232241,[1642]
16128,19838,-8.495906,41.189164,69,6295.0,0,136.9728851318359,50.55300418577604,41.189106,-8.496357000000001,[19880]
16129,1257,-8.96005,38.753255,69,6295.0,1,11.30545425415039,0.4393527583205741,38.753259,-8.96005,[1256]
16130,5596,-8.417896,40.214345,69,6295.0,0,114.7780609130859,0.15640881588237535,40.214344,-8.417897,[5595]
16131,24934,-9.142799,38.787226,69,6295.0,1,137.70208740234378,0.2223901674435592,38.787226,-9.142801,[24933]
16132,25376,-9.151791,38.721192,69,6296.0,1,64.11134338378906,1.3457375084349883,38.72120200000001,-9.151798,[25374]
16133,10772,-9.133655,38.73732,69,6296.0,1,64.29348754882811,1.1034689016790191,38.73731,-9.133656,[10773]
16134,32279,-8.553746,41.145172,69,6297.0,0,76.99330139160156,0.11119508381019512,41.145172,-8.553745,[32280]
16135,28621,-8.592447,41.12813,69,6297.0,0,77.8961181640625,0.2464097255976249,41.128132,-8.592448,[28622]
16136,14051,-9.269511,38.707703,69,6298.0,1,38.10281372070312,103.26105161178972,38.708165,-9.27032,[14061 14062]
16137,24097,-9.10316,38.739179,69,6298.0,1,9.1359281539917,0.8853670921515259,38.739187,-9.103159,[24096]
16138,12468,-8.685164,41.188508,69,6298.0,0,15.765588760375982,3.4487997239250263,41.188509,-8.685133,[12467]
16139,46500,-8.534317999999999,41.417822,69,6298.0,0,152.1981658935547,0.3978514765478644,41.417825,-8.534316,[46501]
16140,3236,-8.415417999999999,41.552141,69,6298.0,0,188.1089935302734,0.4447803348871187,41.552141,-8.415422,[3235]
16141,11491,-9.156681,38.832232,69,6298.0,1,11.423935890197749,61.2544681530926,38.832464,-9.15618,[11298]
16142,25245,-9.173842,38.708137,69,6298.0,1,8.937690734863281,1.7598812200591871,38.708153,-9.173843,[25242 25243]
16143,22669,-9.202539,38.702333,69,6299.0,1,44.10296630859375,0.3475591946179478,38.702336,-9.202538,[22668]
16144,30350,-9.105555,38.589656,145,6300.0,1,22.90410041809082,0.3974287397492181,38.58965300000001,-9.105553,[30362]
16145,28776,-8.516722999999999,41.053818,69,6301.0,0,236.40509033203116,0.2464487426477626,41.05382,-8.516722,[28777]
16146,23747,-9.109657,38.731005,69,6301.0,1,21.36019897460938,1.9271105705156613,38.73102,-9.109666,[23746]
16147,25713,-9.173175,38.763562,69,6301.0,1,111.1244964599609,22.984527208935546,38.76375,-9.173084,[25591 25592]
16148,28590,-8.618947,41.098184,69,6301.0,0,90.2603530883789,0.34805787022695345,41.098181,-8.618948,[28591]
16149,20822,-7.915311999999999,40.661581,69,6301.0,0,445.2078857421875,0.3512961588924269,40.661582,-7.915309,[20823]
16150,13234,-9.326371,38.69267,75,6302.0,1,29.01250076293945,1.1332776437680856,38.692679,-9.326376,[13233 13232]
16151,13660,-9.237927,38.717069,69,6302.0,1,90.0768814086914,35.469906678730304,38.716867,-9.238176,[14212]
16152,25044,-9.113121,38.736403,69,6302.0,1,46.4153938293457,0.1562642857602178,38.73640200000001,-9.11312,[25043]
16153,10961,-8.107023,37.071659,69,6303.0,2,6.609855175018311,23.23752946619676,37.071618,-8.107228,[10954]
16154,25411,-9.17887,38.76014,69,6303.0,1,104.08496856689449,3.1134623443867837,38.76014,-9.178898,[25410]
16155,17185,-9.115794,38.619159,78,6304.0,1,16.00906562805176,0.1562637075340662,38.61916,-9.115795,[17184]
16156,24251,-9.12386,38.750288,69,6304.0,1,87.44998168945312,0.2480137930710397,38.750289,-9.123862,[24250]
16157,22354,-8.520097,41.14066,69,6304.0,0,177.7154998779297,66.61562473614643,41.140893,-8.52065,[22377 22376]
16158,14672,-9.023233,38.578676,145,6304.0,1,57.94770812988281,52.152784758616654,38.578218,-9.023357,[14681]
16159,28188,-8.606336,41.129119,69,6305.0,0,94.2243194580078,0.2223901674435592,41.129119,-8.606334,[28187]
16160,26348,-9.177164,38.792424,69,6306.0,1,45.38307189941406,0.2460969694206684,38.792426,-9.177165,[26349]
16161,24581,-9.160591,38.713909,69,6306.0,1,75.82666778564453,0.35118383747499005,38.713908,-9.160594,[24582]
16162,18248,-9.267834,38.761116,69,6306.0,1,167.0864715576172,122.28752004671568,38.76001,-9.267968,[17966]
16163,28591,-8.618948,41.098181,69,6307.0,0,90.25556182861328,0.3480578701910535,41.098184,-8.618947,[28590]
16164,25121,-9.124916,38.712347,69,6307.0,1,11.26001453399658,2.66868200949962,38.712347,-9.12494,[25120]
16165,32077,-9.234165,38.756601,69,6307.0,1,133.19441223144528,61.504206553762856,38.756394,-9.234679,[21880]
16166,15892,-8.659642999999999,41.153852,69,6308.0,0,50.98975372314453,68.35049206983601,41.153398,-8.659222999999999,[16187]
16167,45389,-8.64062,40.64001,69,6309.0,0,9.783246040344238,12.404922442556545,40.640107,-8.640563,[2733]
16168,30642,-8.606259,41.12975,69,6310.0,0,90.7961654663086,0.5667416839411433,41.129751,-8.606254,[30641]
16169,47928,-8.656914,41.180645,78,6310.0,0,73.32415008544922,1.6823287414268049,41.18066,-8.656917,[47929]
16170,21408,-9.137069,38.739348,69,6310.0,1,77.58611297607422,0.32935247976663,38.739351,-9.137069,[21409]
16171,8941,-9.130938,38.749154,69,6310.0,1,58.14527893066406,0.7860699475514278,38.749155,-9.130945,[8940]
16172,28965,-8.603846,41.08499000000001,69,6310.0,0,118.47091674804692,418.4863827875186,41.083111,-8.600572999999999,[28623]
16173,6895,-8.681935000000001,37.096399,69,6311.0,2,44.957275390625,0.1563552486845108,37.0964,-8.681936,[6896]
16174,17111,-9.118605,38.629932,69,6311.0,1,17.47244262695312,0.2223901674435592,38.629932,-9.118607,[17112]
16175,13159,-9.183716,38.803109,69,6311.0,1,125.4681015014648,0.5599993613258375,38.803104,-9.183717,[13160]
16176,21140,-9.137841,38.741362,69,6311.0,1,77.68096160888672,0.9524524751122936,38.741367,-9.137848,[21141]
16177,2582,-9.151061,38.706107,69,6312.0,1,1.561736822128296,0.35118475797563803,38.706106,-9.151058,[2583]
16178,10148,-9.143663,38.753369,69,6312.0,1,80.930419921875,34.37903840638473,38.753189,-9.14341,[10113 10112]
16179,47041,-9.060371,38.660612,78,6312.0,1,19.2936840057373,0.33358525107692344,38.660612,-9.060368,[47042]
16180,8182,-9.144744,38.756936,69,6312.0,1,85.74044799804688,0.8087404743832042,38.756938,-9.144737,[8183]
16181,22083,-8.429155999999999,41.599961,69,6313.0,0,72.28038024902344,0.6599636382392854,41.599967,-8.429155999999999,[22082]
16182,32107,-9.233641,38.76045,69,6314.0,1,133.31230163574222,2.3987135577091725,38.760455,-9.23362,[32109]
16183,6390,-8.298817,41.447522,89,6314.0,0,184.9940032958984,0.6257297691585663,41.447518,-8.298821,[6389]
16184,29410,-9.133564,38.707191,69,6315.0,1,2.7562813758850098,2.1240857650277123,38.707193,-9.133545,[29411]
16185,1997,-9.157924,38.675954,69,6316.0,1,30.72562599182129,0.4922151660597835,38.67595,-9.157926,[1996]
16186,7656,-9.16191,38.713315,69,6316.0,1,72.01422882080078,0.3125074414927241,38.713313,-9.161912,[7655]
16187,27324,-9.301987,38.748068,69,6316.0,1,169.2327728271484,2.4141233766050374,38.748046,-9.301987,[27325]
16188,48361,-9.372307,38.803684,145,6316.0,1,192.7942047119141,58.84323846458818,38.803218,-9.372045,[48328]
16189,32274,-8.549555999999999,41.143493,69,6317.0,0,85.98567962646484,3.3152493830867167,41.143486,-8.549527000000001,[32273]
16190,25764,-8.589546,41.184267,69,6317.0,0,123.3177719116211,183.55846977384118,41.183007,-8.590629,[32530]
16191,237,-9.341219,38.713486,71,6317.0,1,92.4291534423828,0.2479838403108333,38.713487,-9.341221,[236]
16192,22569,-8.561941000000001,41.144781,69,6317.0,0,51.79911804199219,0.5667441743233168,41.144782,-8.561936,[22568]
16193,25010,-9.179805,38.761506,69,6318.0,1,107.93920135498051,0.2195419182147584,38.761508,-9.179805,[25009]
16194,6928,-8.674298,37.097124,69,6318.0,2,32.955371856689446,5.581115681345725,37.097135,-8.674347000000001,[6929]
16195,7317,-9.147872,38.74758,69,6318.0,1,74.57184600830078,0.5600536624636104,38.747585,-9.147873,[7318]
16196,2997,-9.06527,38.655105,69,6318.0,1,15.35080146789551,0.22239016762039024,38.655105,-9.065272,[2998]
16197,25923,-8.620744,41.248497,69,6319.0,0,85.9323501586914,0.33358525107692344,41.248497,-8.620741,[25922]
16198,22939,-9.220481,38.696604,69,6319.0,1,7.932437419891357,0.642223823694374,38.696609,-9.220478,[22938]
16199,6516,-8.353823,41.46951,69,6319.0,0,131.0511322021484,0.39797943913512795,41.469513,-8.353825,[6517]
16200,32662,-8.630752000000001,41.133545,69,6320.0,0,85.70384979248047,2.4240398683254227,41.133561,-8.630767,[32661]
16201,45259,-8.934847999999997,39.745126,69,6320.0,1,92.48706817626952,114.14569089504957,39.746141,-8.934628,[49207]
16202,26265,-9.192792,38.780104,69,6321.0,1,31.16403198242188,62.23548099776861,38.780378000000006,-9.192302,[30306]
16203,47436,-8.848577,40.162254,109,6322.0,0,14.69758796691895,74.94708253212103,40.161668,-8.848922,[47435]
16204,29435,-9.218066,38.698468,69,6322.333333,1,20.08635711669922,1.2616726525883848,38.698461,-9.218075,[29434]
16205,24296,-9.096346,38.75034,69,6323.0,1,3.353634119033813,1.9214611030460769,38.750356,-9.096339,[24295]
16206,8824,-9.173941,38.704323,69,6323.0,1,4.538704395294189,0.7023650944376134,38.704325,-9.173947,[8825]
16207,28026,-8.598595,41.297447,69,6324.0,0,118.0691986083984,0.1111950838101951,41.297447,-8.598594,[28025]
16208,10153,-9.144663,38.753013,69,6324.0,1,81.99846649169922,4.1025830140703405,38.752983,-9.144641,[10152]
16209,47345,-8.674928999999999,41.189814,78,6324.0,0,49.8510971069336,4.121508994367407,41.189777,-8.674935000000001,[47344]
16210,24450,-9.14369,38.729454,69,6325.0,1,73.53196716308594,3.3325465965948498,38.729479,-9.143707,[24449]
16211,24942,-9.123314,38.767815,69,6325.0,1,79.76148223876953,0.1562620832216399,38.767816,-9.123313,[24941]
16212,20117,-8.802347,41.706988,69,6325.0,0,14.3367977142334,259.86225998716253,41.706547,-8.804642999999997,[20101 20100]
16213,7436,-9.149521,38.737174,69,6325.0,1,73.09099578857422,0.3476058313425143,38.737177,-9.149522,[7437]
16214,29043,-9.142706,38.751022,69,6325.0,1,83.35047912597656,1.4998773147436648,38.751033,-9.142714,[29044]
16215,28878,-8.626605,41.129617,69,6326.0,0,79.6673812866211,14.437680462739873,41.129558,-8.626489,[48037]
16216,23745,-9.1166,38.757062,69,6326.0,1,74.43313598632812,43.92640544042154,38.757091,-9.116206,[23739]
16217,31302,-8.606167,41.119553,69,6326.0,0,137.3244323730469,3.628120920693554,41.119586,-8.606167,[31299 31298]
16218,24926,-9.124645,38.728374,69,6326.0,1,66.32954406738281,33.804910001381,38.728377,-9.124341,[23655]
16219,14352,-9.305356,38.711439,69,6327.0,1,72.06507110595703,0.6583909422482092,38.711445,-9.305356,[14351]
16220,29967,-9.394748,38.703137,109,6327.0,1,14.56987476348877,49.423230197928326,38.7029,-9.39437,[3972]
16221,5832,-9.095116,38.772773,69,6327.0,1,10.919201850891108,0.6587823574768715,38.772767,-9.095116,[5833]
16222,25528,-9.128858,38.741196,69,6327.0,1,82.51091766357422,63.443459234787795,38.741528,-9.128391,[23523]
16223,9308,-9.138067,38.713894,69,6328.0,1,17.03751182556152,9.539989129863354,38.713916,-9.137984,[9318 9319]
16224,6974,-8.807464999999997,39.750274,89,6330.0,1,31.2176685333252,0.6686145985761581,39.75028,-8.807464,[6975]
16225,45286,-8.587455,39.256218,69,6330.0,1,18.26245880126953,2.588186009561883,39.2562,-8.58747,[45287]
16226,21416,-9.159149,38.75129,69,6330.0,1,94.23957824707031,0.21955469383290546,38.751288,-9.159149,[21417]
16227,26708,-8.377252,41.276129,69,6331.0,0,303.9320373535156,1.6030605027558151,41.276115,-8.377256,[26709]
16228,22142,-8.606228999999999,41.000031,69,6331.0,0,83.6338882446289,0.5559754188741453,41.000031,-8.606233999999999,[22143]
16229,2153,-9.128186,38.770006,69,6332.0,1,91.9551239013672,0.5600833952398883,38.770011,-9.128187,[2152]
16230,16266,-8.650907,41.169056,69,6332.0,0,68.44623565673828,0.6761664673774549,41.169057,-8.650901,[16265]
16231,25941,-8.616259,41.258975,69,6333.0,0,111.3903045654297,0.15636872398437915,41.258976,-8.616258,[25940]
16232,22461,-8.570784,41.191519,69,6333.0,0,130.08808898925778,2.0239770989425288,41.191503,-8.570775,[22460]
16233,10366,-9.165064,38.750247,69,6333.0,1,91.82820129394531,1.4496983297055823,38.750248,-9.165077,[10365]
16234,27230,-9.381401,38.772989,69,6333.0,1,213.802978515625,79.23058988269145,38.773466,-9.380866,[48342]
16235,16874,-8.766542,41.394079,69,6333.0,0,11.14852523803711,0.4534298453513812,41.394083,-8.766542999999999,[16875]
16236,14471,-9.226169,38.723846,69,6333.0,1,66.40323638916016,0.44478033506394976,38.723846,-9.226165,[14470]
16237,7357,-9.151099,38.737487,69,6335.0,1,69.94343566894531,2.7534913738726083,38.737462,-9.151097,[7358]
16238,23281,-9.11976,38.762752,69,6335.0,1,90.10668182373048,0.5514878321755113,38.762748,-9.119763,[23282]
16239,26013,-8.61904,41.235331,69,6335.0,0,89.28498077392578,103.27860180838549,41.236088,-8.61849,[26011]
16240,14012,-9.306903,38.734198,69,6335.0,1,121.52039337158199,1.292249762724744,38.734204,-9.306913,[14011]
16241,27240,-9.35095,38.801063,69,6336.0,1,185.4337005615234,211.47979015032882,38.802484,-9.352235,[17913]
16242,2932,-9.056505,38.664657,69,6336.0,1,6.2782344818115225,0.4960458706634226,38.664655,-9.056509,[2931]
16243,23496,-9.104983,38.747086,69,6336.0,1,23.61283683776855,0.4391761243875703,38.747082,-9.104983,[23497]
16244,48276,-9.154093,38.636706,78,6336.0,1,14.36715698242188,0.2223901674435592,38.636706,-9.154095,[48275]
16245,20761,-7.912535000000001,40.656527,69,6336.0,0,477.06005859375,61.25291894852125,40.655971,-7.912522,[20711]
16246,26004,-8.59619,41.201717,69,6337.0,0,49.88055419921875,0.1111950838101951,41.201717,-8.596189,[26005]
16247,7091,-8.823338,39.765582,69,6337.0,1,39.94172286987305,0.7691543959211302,39.765575,-8.823338,[7092]
16248,5509,-8.397917999999999,40.195432,69,6337.0,0,65.53028106689453,0.34823829529605704,40.195429,-8.397919,[5510]
16249,1558,-9.153767,38.681629,69,6337.0,1,43.58790588378906,20.471002743023128,38.681494,-9.15364,[1545]
16250,14231,-9.225108,38.713195,69,6338.0,1,28.12284660339355,6.023195713190797,38.71324600000001,-9.225088,[14232]
16251,2044,-9.159621,38.664179,69,6338.0,1,18.6233024597168,0.43910880580903977,38.664183,-9.159621,[2045]
16252,28129,-8.597985000000001,41.119165,69,6339.0,0,113.2963333129883,166.1126862223292,41.118197,-8.596838,[32842]
16253,29223,-9.153174,38.724787,69,6339.0,1,77.1080322265625,1.4455360886483937,38.724787,-9.153187,[29221]
16254,24381,-9.166066,38.74282,69,6339.0,1,67.64305114746094,0.3293256286760877,38.742817,-9.166066,[24382]
16255,20922,-7.414436999999999,37.195105,69,6339.0,2,3.5028409957885738,0.220530691789487,37.195107,-7.414436999999999,[20923]
16256,30360,-9.130791,38.620894,180,6341.0,1,29.63472747802734,238.69027204715027,38.622621,-9.129487,[48283]
16257,26092,-8.485176,40.864386,69,6341.0,0,147.5582427978516,0.1563953202070628,40.864387,-8.485175,[26091]
16258,22745,-8.568069,41.140538,69,6342.0,0,78.01678466796875,0.5667438306894335,41.140539,-8.568074000000001,[22746]
16259,27087,-9.398842,38.872729,69,6342.0,1,152.412353515625,0.5485117057689028,38.872724,-9.398842,[27088]
16260,5808,-9.096721,38.781776,69,6343.0,1,9.883302688598633,0.7023799706811976,38.781774,-9.096727,[5809]
16261,8383,-9.160827,38.737979,69,6343.0,1,65.45008087158203,53.86318571117692,38.737999,-9.160343,[21318]
16262,13457,-9.237195,38.715433,69,6344.0,1,84.62791442871094,2.4551930629511287,38.715455,-9.237191,[13456]
16263,20925,-7.414938999999999,37.196765,69,6346.0,2,3.996659517288208,20.373326979570066,37.196912,-7.414828,[20910]
16264,22959,-9.180066,38.749154,69,6347.0,1,95.8969955444336,0.3293126345454233,38.749151,-9.180066,[22958]
16265,15489,-8.669235,41.16448,69,6347.0,0,40.617149353027344,136.40153004461646,41.164302,-8.668021000000001,[15000]
16266,1165,-8.444627,40.575398,69,6347.0,0,32.544139862060554,113.96574921111208,40.576416,-8.444818,[1137]
16267,13781,-9.263407,38.717525,69,6347.0,1,85.1596450805664,0.6421666555847187,38.71752,-9.26341,[13782]
16268,1396,-9.164351,38.662724,69,6347.0,1,19.730548858642575,0.4447803348871187,38.662724,-9.164355,[1340]
16269,24653,-9.15137,38.755574,69,6348.0,1,77.76652526855469,0.34760421024493005,38.755577,-9.151369,[24654]
16270,446,-9.36301,38.713445,71,6348.0,1,71.98340606689453,0.1111950838101951,38.713445,-9.363011,[445]
16271,26973,-9.095397,38.608029,69,6348.0,1,37.02410125732422,0.5667133683793093,38.60803,-9.095392,[26972]
16272,4308,-9.430108,38.695802,69,6349.0,1,27.7249584197998,130.3389028519334,38.696716,-9.430857,[479]
16273,19779,-9.262015,39.089799,69,6350.0,1,27.86503982543945,78.65632505679572,39.089927,-9.261319,[19740]
16274,29017,-9.171999,38.795837,69,6350.0,1,46.7928352355957,13.300925559034429,38.795734,-9.171936,[26229]
16275,10732,-9.216782,38.701408,69,6351.0,1,39.95553588867188,68.46156825968065,38.700978000000006,-9.216336,[10734 10735]
16276,28229,-8.598342,41.125971,69,6352.0,0,84.7885513305664,0.15637238274878382,41.12597,-8.598343,[28230]
16277,4046,-9.397528,38.730595,69,6352.0,1,118.2925567626953,135.09368263351794,38.729425,-9.397907,[556]
16278,25446,-9.183811,38.705023,69,6352.0,1,37.85548400878906,82.10306585869023,38.705558,-9.184327,[25448]
16279,46297,-9.141582,38.716228,69,6353.0,1,21.710693359375,1.7976681865380322,38.716216,-9.141571,[46296]
16280,48186,-8.868321,38.534006,78,6353.0,1,36.848548889160156,0.3335852512537545,38.534006,-8.868324000000003,[48187]
16281,5333,-8.416697000000001,40.211671,69,6354.0,0,107.64718627929692,0.11119508398702617,40.211671,-8.416698,[5334]
16282,5376,-8.408710000000001,40.202146,69,6355.0,0,40.35816192626953,2.4796262095091386,40.202127,-8.408698,[5375]
16283,23808,-9.168502,38.738918,69,6355.0,1,61.51191711425781,0.2461017501493549,38.738916,-9.168503,[23809]
16284,48275,-9.154095,38.636706,78,6356.0,1,14.36417961120605,0.2223901674435592,38.636706,-9.154093,[48276]
16285,21554,-9.218797,38.735279,69,6356.0,1,142.122802734375,0.15624133308408295,38.735278,-9.218798,[21553]
16286,2507,-9.321362,38.684845,69,6357.0,1,22.78426551818848,86.09024200854677,38.68486400000001,-9.320588,[14452]
16287,31974,-8.641749,41.172809,69,6357.0,0,73.59550476074219,3.6015413034635984,41.172831,-8.641772999999999,[31973]
16288,4994,-8.413517,40.217731,69,6358.0,0,107.9322357177734,74.02253987802301,40.218347,-8.413785,[5363]
16289,28778,-8.634171,41.139932,69,6359.0,0,71.9621810913086,0.1563650585217221,41.139933,-8.634172,[28779]
16290,13007,-9.179919,38.794621,69,6359.0,1,66.20836639404297,1.1596902872938242,38.794624,-9.179929,[13008]
16291,21108,-9.150023,38.740537,69,6359.0,1,69.35274505615234,5.95985003566913,38.74055900000001,-9.149974,[21109]
16292,25851,-8.591589,41.189976,69,6359.0,0,123.4812774658203,0.11119508363336413,41.189976,-8.59159,[25850]
16293,26260,-9.205032,38.776566,69,6360.0,1,46.68825149536133,0.11119508381019512,38.776566,-9.205033,[26261]
16294,2893,-9.064815,38.65172000000001,89,6361.0,1,10.60812759399414,27.451864378667754,38.651474,-9.064859,[2961]
16295,24325,-9.112765,38.733874,69,6361.0,1,47.263832092285156,0.4530249602404512,38.73387,-9.112764,[24326]
16296,5468,-8.445236999999999,40.212342,69,6361.0,0,47.4993896484375,0.3979149690489248,40.212345,-8.445235,[5467]
16297,47761,-8.620711,40.652451,109,6362.0,0,18.26596641540527,0.9406476984620084,40.652443,-8.620714,[47760]
16298,3879,-9.391632,38.713481,69,6363.0,1,70.75529479980469,81.98043679565342,38.713879,-9.391008,[595]
16299,11941,-8.680717999999999,41.17263300000001,89,6363.0,0,21.64444923400879,2.362514269604715,41.17265,-8.680705,[11942]
16300,46348,-9.112954,38.746423,69,6363.0,1,68.23545837402344,1.5728638436514393,38.746437,-9.112951,[46347]
16301,23031,-9.199192,38.706391,69,6363.0,1,77.52517700195312,0.4529214678439538,38.706395,-9.199191,[23030]
16302,25841,-8.573462,41.209006,69,6363.0,0,118.79412841796879,0.1111950838101951,41.209006,-8.573461,[25842]
16303,22375,-8.557553,41.136762,69,6366.0,0,79.6199951171875,259.6764255877389,41.135309,-8.559394000000001,[32331]
16304,24523,-9.147919,38.741267,69,6366.0,1,70.94339752197266,0.8087399419023567,38.74126500000001,-9.147926,[24524]
16305,11957,-8.673845,41.179567,89,6366.0,0,41.67020034790039,3.9165871403126635,41.179563,-8.67388,[11958]
16306,28270,-8.58933,41.104157,69,6367.0,0,211.93194580078116,0.1563742206722615,41.104156,-8.589329,[28269]
16307,8410,-9.148577,38.724305,69,6368.0,1,48.39859390258789,36.666651001755284,38.724137,-9.148862,[21034]
16308,30110,-8.502385,41.196502,145,6368.0,0,150.4227600097656,20.36885129970533,41.196481,-8.502203,[29971]
16309,48755,-8.600511000000001,41.11998,96,6369.0,0,118.2861709594727,0.7783655857872125,41.11998,-8.600503999999999,[48756]
16310,46769,-8.807764,39.749884,69,6369.0,1,31.84029388427734,29.463250959321385,39.750127,-8.807652000000003,[6990]
16311,25039,-9.10475,38.745812,69,6369.0,1,18.27135276794434,2.267635804179544,38.745794,-9.10474,[25040]
16312,29802,-9.104314,38.484023,145,6369.0,1,103.9181060791016,46.03448867198536,38.484438,-9.104255,[29704]
16313,7516,-9.148222,38.715997,69,6370.0,1,74.4526138305664,1.883571936541229,38.716008,-9.148209,[7515]
16314,15425,-8.669592999999999,41.14830900000001,69,6370.0,0,11.92727661132812,0.22239016726672825,41.14830900000001,-8.669595,[15424]
16315,7032,-8.803999000000003,39.746489,69,6370.0,1,38.42053604125977,0.4961132483628752,39.746487,-8.803995,[7031]
16316,21596,-9.226369,38.757932,69,6370.0,1,113.9112930297852,1.000755753407605,38.757932,-9.22636,[21597]
16317,14513,-9.227798,38.699535,69,6371.0,1,7.718363761901855,0.3511773241113735,38.699536,-9.227795,[14512]
16318,32829,-8.591681,41.106087,69,6371.0,0,205.5203857421875,2.126665868342581,41.106075,-8.591666,[32831]
16319,22796,-8.543957,41.176716,69,6374.0,0,111.7113800048828,0.3512414472661709,41.176715,-8.54396,[22797]
16320,27208,-9.353739,38.78638,69,6374.0,1,186.05047607421884,0.33358525125375443,38.78638,-9.353742,[27209]
16321,19538,-7.650888,37.119367,69,6376.0,2,17.2320728302002,0.6441340815691893,37.119372,-7.650891,[19537]
16322,15134,-8.575339999999999,41.1438,69,6376.0,0,13.915233612060552,126.0590990372262,41.144173,-8.576412,[15596]
16323,23888,-9.145641,38.726567,69,6376.0,1,53.242591857910156,0.15625725030784354,38.726566,-9.14564,[23889]
16324,863,-7.945394,37.027102,69,6377.0,2,6.321930408477782,1.4337205497154042,37.02709,-7.945399,[22292]
16325,46337,-9.132313,38.748168,69,6377.0,1,56.3938102722168,1.4444357693738046,38.748155,-9.132315,[46336]
16326,318,-9.350606,38.722294,71,6377.0,1,95.44727325439452,0.2479825319842357,38.722295,-9.350608,[319]
16327,13583,-9.235023,38.72304000000001,69,6378.0,1,105.3131790161133,53.6333167684335,38.723501,-9.235183,[49195]
16328,7908,-9.159699,38.749999,69,6378.0,1,100.00586700439449,0.6671705025075098,38.749999,-9.159693,[7909]
16329,30640,-8.606197,41.129549,69,6378.0,0,91.85398864746094,2.2669667517425003,41.129553,-8.606177,[30639]
16330,46349,-9.112964,38.746446,69,6378.0,1,68.26110076904297,1.7509894550734764,38.746437,-9.112951,[46347]
16331,16110,-8.593864,41.160621,69,6380.0,0,148.2377471923828,2.9243307820196742,41.160617,-8.593838,[16111]
16332,5365,-8.413878,40.218363,69,6381.0,0,105.8806686401367,0.3512531017949385,40.218362,-8.413881,[5366]
16333,8844,-9.151294,38.739859,69,6381.0,1,68.78514862060547,1.7239097706410291,38.739847,-9.151284,[8843]
16334,28152,-8.624721000000001,41.127056,69,6381.0,0,70.08230590820311,0.11119508363336413,41.127056,-8.62472,[28151]
16335,29925,-8.026474,37.09284,145,6382.0,2,65.78852081298828,29.04307720061735,37.09271500000001,-8.026244,[688]
16336,13246,-9.30556,38.6956,69,6383.0,1,52.78213119506836,64.55358259768973,38.696084,-9.30589,[14160 14161]
16337,48087,-9.32071,38.773989,145,6383.0,1,160.1531066894531,77.45854398981562,38.774527,-9.321161,[47518]
16338,21931,-9.221318,38.742483,69,6383.0,1,127.5386199951172,18.054018419960833,38.742472,-9.221156,[21848]
16339,17834,-9.344869,38.792173,89,6383.0,1,172.0116119384766,0.34743267535288364,38.792176,-9.344868,[17835]
16340,46262,-9.15071,38.724033,69,6383.0,1,61.400550842285156,2.1724083341749334,38.724016,-9.15072,[46261]
16341,5622,-8.433295,40.203731,69,6383.0,0,22.38689231872559,0.2481044021337105,40.203732,-8.433292999999999,[5621]
16342,15385,-8.667763,41.151541,69,6384.0,0,33.54668807983398,0.2223901677972213,41.151541,-8.667761,[15386]
16343,19389,-8.492628999999999,40.897574,69,6384.0,0,224.5186004638672,19.632283479741584,40.897704,-8.492508,[19366]
16344,1249,-8.967403,38.747431,69,6384.0,1,8.340086936950684,207.1372317181073,38.745957,-8.968565,[1259]
16345,18111,-9.292595,38.77082100000001,69,6384.0,1,144.5138244628906,74.14414425907067,38.770718,-9.291936,[49194]
16346,30951,-8.665448,41.237304,69,6384.0,0,77.41553497314453,2.1511386987598287,41.237315,-8.665464,[30952]
