,lat,lng,id_list
11201,38.753082,-9.10327,[10664]
11202,38.753125,-8.960244,[1264]
11203,38.753145,-9.150482,[25642]
11204,38.753156,-9.232387,[21798]
11205,38.753157,-9.138056,[21338]
11206,38.75316,-9.138057,[21339]
11207,38.753189,-9.143410000000001,[10113 10112]
11208,38.753206,-9.255442,[48377]
11209,38.753223,-9.275929,[18044]
11210,38.753223999999996,-9.14445,[10137 10136]
11211,38.753232000000004,-9.275927000000001,[18045]
11212,38.753246999999995,-9.230933,[21801]
11213,38.753254999999996,-8.96005,[1257]
11214,38.753259,-8.96005,[1256]
11215,38.753282,-9.196327,[10780]
11216,38.753293,-9.232177,[21800]
11217,38.753293,-9.232174,[21799]
11218,38.753293,-9.143189999999999,[29115]
11219,38.7533,-9.143184,[29113]
11220,38.753302000000005,-9.143179,[29114]
11221,38.753314,-9.196305,[10779]
11222,38.753333000000005,-9.233885,[21896]
11223,38.753369,-9.143663,[10149 10148]
11224,38.753391,-9.264033999999999,[17992]
11225,38.753399,-9.143328,[7964]
11226,38.753402,-9.143324,[7963]
11227,38.753414,-9.208455,[21794]
11228,38.753415000000004,-9.264031,[17991]
11229,38.753415999999994,-9.208456,[21795]
11230,38.75342,-9.229064,[32054]
11231,38.753425,-9.229077,[32053]
11232,38.753437,-9.187403999999999,[24371]
11233,38.753438,-9.187403999999999,[24372]
11234,38.753448999999996,-8.959531,[1262]
11235,38.753448999999996,-8.959527,[1263]
11236,38.753477000000004,-9.229818,[21802]
11237,38.753479,-9.229556,[21806 21805]
11238,38.753484,-9.143158,[29503]
11239,38.753489,-9.143139999999999,[29504]
11240,38.753494,-9.096138999999999,[10648]
11241,38.753495,-9.142528,[8819]
11242,38.753496000000005,-9.142525,[8820]
11243,38.753499,-9.143138,[29505]
11244,38.75351,-9.143042999999999,[10109 10108]
11245,38.753523,-9.096173,[10647]
11246,38.753546,-8.958642999999999,[1265]
11247,38.753563,-9.264211999999999,[48327]
11248,38.753576,-9.210498,[21546]
11249,38.753578000000005,-9.210499,[21545]
11250,38.753594,-9.130507000000001,[8135]
11251,38.753595000000004,-9.130467,[8136]
11252,38.753596,-9.264312,[48307]
11253,38.753607,-9.28675,[27410 27411]
11254,38.753619,-9.344134,[27417 27416]
11255,38.753623,-9.174516,[9048]
11256,38.753625,-9.174517999999999,[9049]
11257,38.753631,-9.196083,[10511]
11258,38.753632,-9.268361,[49245]
11259,38.753674,-9.142008,[21330]
11260,38.753675,-9.142004,[21331]
11261,38.753679999999996,-9.264503999999999,[48306]
11262,38.753679999999996,-9.114262,[23214]
11263,38.753681,-9.130343,[20961]
11264,38.753684,-9.130344000000001,[20962]
11265,38.753688000000004,-9.114262,[23213]
11266,38.753731,-9.210058,[21781]
11267,38.753731,-9.21005,[21780]
11268,38.753735999999996,-9.142321,[10104]
11269,38.753741,-9.142306,[10105]
11270,38.753751,-9.126064999999999,[24722]
11271,38.753769,-9.186414,[7899]
11272,38.753769,-9.126056,[24721]
11273,38.753772,-9.196226,[10500]
11274,38.753828999999996,-9.130591,[9055]
11275,38.753832,-9.130589,[9054]
11276,38.753859999999996,-9.156487,[8195]
11277,38.753862,-9.156486,[8194]
11278,38.753864,-8.964373,[1258]
11279,38.753873,-9.255813,[27511]
11280,38.753903,-9.196258,[29368]
11281,38.753908,-9.152545,[24502]
11282,38.753908,-9.095985,[10659 10658]
11283,38.75391,-9.152546000000001,[24501]
11284,38.753910999999995,-9.196278999999999,[29370]
11285,38.753910999999995,-9.141269,[21336]
11286,38.753912,-9.141266,[21337]
11287,38.753913,-9.196269000000001,[29369]
11288,38.753945,-9.144566000000001,[29117]
11289,38.753947,-9.206239,[24225]
11290,38.753949,-9.206237,[24224]
11291,38.753961,-9.144572,[29116]
11292,38.753965,-9.144588,[29118]
11293,38.753994,-9.141563,[21333]
11294,38.753994,-9.141561,[21332]
11295,38.753997999999996,-9.205996,[25037]
11296,38.753997999999996,-9.205995,[25038]
11297,38.754006,-9.15265,[24497]
11298,38.754009,-9.152638,[24498]
11299,38.754021,-9.144618,[8215]
11300,38.754027,-9.144619,[8214]
11301,38.754036,-9.130447,[24364]
11302,38.754038,-9.130446000000001,[24363]
11303,38.754046,-9.141093,[29309 29308 29310]
11304,38.754065999999995,-9.185998,[24530]
11305,38.754068,-9.185997,[24529]
11306,38.754129,-9.233238,[2292]
11307,38.754132,-9.140581,[10093]
11308,38.754157,-9.233236999999999,[2291]
11309,38.754168,-9.233838,[21897]
11310,38.754193,-9.152762,[9014]
11311,38.754195,-9.186895,[24373]
11312,38.754197,-9.186892,[24374]
11313,38.754202,-9.144708,[7493]
11314,38.754205,-9.14471,[7494]
11315,38.754234999999994,-9.233746,[32051]
11316,38.75424,-9.130668,[7455]
11317,38.754243,-9.197805,[23035]
11318,38.754244,-9.197806,[23034]
11319,38.754244,-9.130664999999999,[7456]
11320,38.75425,-9.138639999999999,[21360]
11321,38.754252,-9.138643,[21361]
11322,38.754259999999995,-9.144419000000001,[7872]
11323,38.754263,-9.144421000000001,[7873]
11324,38.754284999999996,-9.190292999999999,[25291 25290]
11325,38.754288,-9.195905999999999,[7710]
11326,38.754289,-9.195905,[7711]
11327,38.754290999999995,-9.281566,[17768]
11328,38.754295,-9.28157,[17769]
11329,38.7543,-9.185086,[24808]
11330,38.754301,-9.138888,[8341]
11331,38.754304,-9.185092,[24807]
11332,38.754304,-9.13889,[8340]
11333,38.754317,-9.198006,[29465]
11334,38.754327,-9.198033,[29466]
11335,38.754328,-9.198015,[29464]
11336,38.754342,-9.175130000000001,[8799]
11337,38.754355,-9.131067,[25402 25403]
11338,38.754385,-9.144817,[10161]
11339,38.754386,-9.213595,[21540]
11340,38.754389,-9.213599,[21539]
11341,38.754396,-9.108737,[24071]
11342,38.754399,-9.108733,[24070]
11343,38.754408000000005,-9.1803,[23551]
11344,38.75441,-9.180297,[23550]
11345,38.754428000000004,-9.11098,[25605]
11346,38.754437,-9.131461999999999,[8433]
11347,38.754438,-9.131463,[8432]
11348,38.754446,-9.109357000000001,[24072]
11349,38.754446,-9.109356,[24073]
11350,38.754468,-9.180384,[29821]
11351,38.754490000000004,-9.306702,[27079]
11352,38.754490000000004,-9.195445,[23038]
11353,38.754490999999994,-9.195444,[23039]
11354,38.754492,-9.306702,[27080]
11355,38.754521999999994,-9.229623,[2305]
11356,38.754523999999996,-9.229623,[2304]
11357,38.754527,-9.175601,[9043]
11358,38.754528,-9.175608,[9044]
11359,38.754539,-9.096757,[5805]
11360,38.754545,-9.096757,[5804]
11361,38.754546000000005,-9.124956,[24903]
11362,38.754546999999995,-9.124956,[24904]
11363,38.754548,-9.138884,[10081 10082]
11364,38.754551,-9.214041,[21899]
11365,38.754581,-9.190861,[7970]
11366,38.754581,-9.190859,[7971]
11367,38.754591,-9.152841,[7685]
11368,38.754591999999995,-9.152842999999999,[7686]
11369,38.754593,-9.168206,[25074]
11370,38.754595,-9.168205,[25073]
11371,38.754598,-9.136362,[22918]
11372,38.754598,-9.131642999999999,[8407]
11373,38.754599,-9.131649000000001,[8408]
11374,38.7546,-9.136361,[22919]
11375,38.754607,-9.136565,[22921]
11376,38.754609,-9.131986,[29579]
11377,38.75461,-9.186509,[7960 7961]
11378,38.754611,-9.132002,[29580]
11379,38.754613,-9.136562,[22920]
11380,38.754614000000004,-9.13198,[29581]
11381,38.754616,-9.1446,[9180 9179]
11382,38.754616999999996,-9.151882,[8210]
11383,38.754618,-9.15188,[8211]
11384,38.754622999999995,-9.113660000000001,[25124]
11385,38.75464,-9.113653999999999,[25126]
11386,38.754661,-9.185235,[8405]
11387,38.754661,-9.185226,[8404]
11388,38.754670000000004,-9.144983,[21407]
11389,38.754672,-9.144984,[21406]
11390,38.7547,-9.179516,[23977]
11391,38.754704,-9.138541,[8390]
11392,38.754704,-9.138538,[8391]
11393,38.754708,-9.130402,[8120]
11394,38.754709000000005,-9.130361,[8121]
11395,38.754709999999996,-9.196074000000001,[10782 10781]
11396,38.754715999999995,-9.231330999999999,[2303]
11397,38.754718,-9.231332,[2302]
11398,38.754725,-9.125956,[7764]
11399,38.754733,-9.138266999999999,[7705]
11400,38.754736,-9.134093,[8430]
11401,38.754737,-9.134101,[8429]
11402,38.754739,-9.137978,[8221]
11403,38.754740000000005,-9.139284,[21335]
11404,38.754744,-9.139277,[21334]
11405,38.754751,-9.1447,[8375]
11406,38.754754,-9.144701,[8376]
11407,38.754756,-9.125962,[7765]
11408,38.754763,-9.125949,[7766]
11409,38.754771999999996,-9.150961,[29136]
11410,38.754775,-9.150975,[29134]
11411,38.754785,-9.150984,[29135]
11412,38.754788,-9.130517999999999,[20960]
11413,38.75479,-9.130517999999999,[20959]
11414,38.754795,-9.138266999999999,[7704]
11415,38.75481,-9.151280999999999,[7670]
11416,38.754813,-9.151280999999999,[7669]
11417,38.754814,-9.152136,[8189]
11418,38.754816,-9.152130999999999,[8188]
11419,38.754835,-9.153239,[9166]
11420,38.754874,-9.134286999999999,[8412]
11421,38.754875,-9.134281,[8411]
11422,38.754891,-9.144826,[21404]
11423,38.754894,-9.144827000000001,[21405]
11424,38.754915999999994,-9.118134,[24257]
11425,38.754919,-9.118135,[24256]
11426,38.754944,-9.184249000000001,[7736]
11427,38.75495,-9.139104,[10069 10070]
11428,38.754951,-9.184255,[7737]
11429,38.754954,-9.117925,[24086]
11430,38.754958,-9.117925999999999,[24087]
11431,38.75497,-9.099828,[5730]
11432,38.754971999999995,-9.099831,[5731]
11433,38.754975,-8.962021,[1253]
11434,38.754981,-9.215705,[2403]
11435,38.755,-9.094847999999999,[5861]
11436,38.755,-9.09484,[5860]
11437,38.755007,-9.096478,[5826]
11438,38.755014,-9.096478,[5827]
11439,38.755033000000005,-9.138935,[29552]
11440,38.755036,-9.138955000000001,[29553]
11441,38.755044,-9.138926,[29554]
11442,38.755072999999996,-9.138869,[8395]
11443,38.755075,-9.138861,[8394]
11444,38.755089,-9.130231,[8402]
11445,38.755093,-9.130231,[8403]
11446,38.755105,-9.150427,[8961]
11447,38.755106,-9.280778,[27117]
11448,38.755109000000004,-9.28078,[27116]
11449,38.755109999999995,-9.15045,[23040]
11450,38.755109999999995,-9.150446,[23041]
11451,38.755133,-9.150379,[23056]
11452,38.755133,-9.150373,[23057]
11453,38.755142,-9.243972,[2265]
11454,38.755143,-9.243976,[2264]
11455,38.755153,-9.103214999999999,[7792]
11456,38.755159,-9.103216,[7791]
11457,38.755163,-9.26862,[47500]
11458,38.755163,-9.113444,[24335]
11459,38.755165000000005,-9.113444,[24336]
11460,38.75522,-9.24429,[21879]
11461,38.755225,-9.278545,[27115]
11462,38.755226,-9.278544,[27114]
11463,38.755237,-9.1512,[29394]
11464,38.755238,-9.151213,[29392]
11465,38.755245,-9.096661,[5801]
11466,38.755249,-9.15122,[29393]
11467,38.755251,-9.096661,[5800]
11468,38.755266,-9.139186,[9073]
11469,38.755268,-9.139187,[9074]
11470,38.755295000000004,-9.258436,[17775]
11471,38.755295000000004,-9.241211999999999,[21888]
11472,38.755296,-9.216133000000001,[2388 2389]
11473,38.755297,-9.258436999999999,[17776]
11474,38.755303000000005,-9.258436,[17774 17773]
11475,38.755307,-9.096857,[5823]
11476,38.755309000000004,-9.241228,[21889]
11477,38.755311999999996,-9.184318,[7368]
11478,38.755317,-9.096855999999999,[5822]
11479,38.755319,-9.18431,[7367]
11480,38.755326000000004,-9.126342,[24030]
11481,38.755328000000006,-9.126342,[24031]
11482,38.755336,-9.388475,[402]
11483,38.755337,-9.388475,[403]
11484,38.755359000000006,-9.270863,[17808]
11485,38.755359000000006,-9.27086,[17809]
11486,38.755369,-9.194832,[7948]
11487,38.755373999999996,-9.19483,[7949]
11488,38.755376,-9.241519,[2384]
11489,38.755378,-9.24152,[2383]
11490,38.755384,-9.388783,[3502]
11491,38.755386,-9.388783,[3503]
11492,38.755404,-9.216543,[21628]
11493,38.755406,-9.216548,[21627]
11494,38.755409,-9.192364,[9920]
11495,38.755409,-9.192363,[9919]
11496,38.75542,-9.267752,[17816 17815]
11497,38.755421000000005,-9.267762,[17813]
11498,38.755421000000005,-9.267761,[17814]
11499,38.755425,-9.239525,[21878]
11500,38.755426,-9.239517999999999,[21877]
11501,38.755448,-9.270527000000001,[27489]
11502,38.755449,-9.266556,[18203 18204]
11503,38.7555,-9.238126,[21887]
11504,38.755505,-9.126308,[24029]
11505,38.755505,-9.126306,[24028]
11506,38.75551,-9.254947,[17861]
11507,38.75551,-9.113225,[7606]
11508,38.755513,-9.25494,[17862]
11509,38.755515,-9.254951,[17866]
11510,38.755519,-9.254938000000001,[17863]
11511,38.755520000000004,-9.25495,[17865]
11512,38.755522,-8.950641000000001,[1267]
11513,38.755523,-9.254942999999999,[17864]
11514,38.755523,-9.099542,[5858]
11515,38.755524,-9.099541,[5859]
11516,38.755525,-9.113201,[7608]
11517,38.755525,-8.950646,[1266]
11518,38.755528000000005,-9.113219,[7607]
11519,38.755542999999996,-9.241152,[49212]
11520,38.755554,-9.26801,[19270]
11521,38.755555,-9.268007,[19272]
11522,38.755555,-9.265952,[19264]
11523,38.755556,-9.265956,[19263]
11524,38.755573999999996,-9.15137,[24653]
11525,38.755575,-9.245235000000001,[48918]
11526,38.755576,-9.245237,[2276]
11527,38.755577,-9.151369,[24654]
11528,38.755589,-9.139379,[8233]
11529,38.755592,-9.139380000000001,[8234]
11530,38.755594,-8.950469,[1247]
11531,38.755594,-8.950460000000001,[1246]
11532,38.755601,-9.194753,[24379]
11533,38.755604999999996,-9.194752000000001,[24380]
11534,38.75562,-9.265676,[19266]
11535,38.755621000000005,-9.265678999999999,[19265]
11536,38.755633,-9.266072,[19252]
11537,38.755634,-9.266074,[19251]
11538,38.755638,-9.266008,[19254]
11539,38.75564,-9.237272,[2263]
11540,38.755641,-9.266005999999999,[19253]
11541,38.755641,-9.237269,[2262]
11542,38.755653,-9.151417,[24655]
11543,38.755656,-9.268121,[18042]
11544,38.755656,-9.151419,[24656]
11545,38.75566,-9.26816,[18043]
11546,38.755662,-9.265925,[19256]
11547,38.755663,-9.265924,[19255]
11548,38.755666,-9.185473,[10817]
11549,38.755666999999995,-9.234613000000001,[48919]
11550,38.755666999999995,-9.096781,[5738]
11551,38.755668,-9.185473,[10818]
11552,38.755669,-9.234612,[2288]
11553,38.755669,-9.167501,[32418]
11554,38.755671,-9.09678,[5737]
11555,38.755672,-9.112860000000001,[23215]
11556,38.755673,-9.199663000000001,[23037]
11557,38.755674,-9.167468,[32417]
11558,38.755676,-9.199664,[23036]
11559,38.755676,-9.112866,[23216]
11560,38.755677,-9.167489,[32416]
11561,38.755678,-9.265841,[19258]
11562,38.755682,-9.265839999999999,[19257]
11563,38.755695,-9.266263,[19237]
11564,38.755696,-9.266259,[19238]
11565,38.755699,-9.102306,[8538]
11566,38.7557,-9.266192,[19240]
11567,38.7557,-9.265757,[19260]
11568,38.755703000000004,-9.265756,[19259]
11569,38.755705,-9.266192,[19239]
11570,38.755720000000004,-9.265676,[19262]
11571,38.755722,-9.151455,[24665]
11572,38.755722999999996,-9.266103,[19242]
11573,38.755722999999996,-9.151457,[24666]
11574,38.755724,-9.266103,[19241]
11575,38.755725,-9.265675,[19261]
11576,38.755725,-9.199425999999999,[22900]
11577,38.755727,-9.168183,[24747]
11578,38.755727,-9.16818,[24748]
11579,38.755728000000005,-9.199428999999999,[22901]
11580,38.755733,-9.259831,[17987]
11581,38.755734000000004,-9.259831,[17986]
11582,38.755743,-9.266021,[19244]
11583,38.755743,-9.24512,[21891]
11584,38.755746,-9.266022,[19243]
11585,38.755746,-9.217813,[2404]
11586,38.755752,-9.102478,[8532]
11587,38.755753999999996,-9.176783,[10341]
11588,38.755757,-9.242907,[32089 32090 32087 32088]
11589,38.755759000000005,-9.113764999999999,[25088]
11590,38.755759999999995,-9.145503,[21249]
11591,38.755762,-9.176359,[25394]
11592,38.755762,-9.145505,[21248]
11593,38.755771,-9.265916,[19246]
11594,38.755773,-9.265916,[19245]
11595,38.755776000000004,-9.113757000000001,[25090]
11596,38.75578,-9.242996,[2386]
11597,38.755783,-9.176373,[25395]
11598,38.755788,-9.242996,[2385]
11599,38.755790000000005,-9.265834,[19248]
11600,38.755790000000005,-9.112969,[29824]
11601,38.755794,-9.265833,[19247]
11602,38.755798999999996,-9.151499000000001,[24667]
11603,38.7558,-9.1515,[24668]
11604,38.755808,-9.265748,[19250]
11605,38.755812,-9.265746,[19249]
11606,38.755825,-9.170508,[25392 25393]
11607,38.755828,-9.113729,[25084]
11608,38.755829999999996,-9.182398,[8006]
11609,38.755839,-9.286679,[27101]
11610,38.755842,-9.286679,[27102]
11611,38.755844,-9.113722000000001,[25086]
11612,38.755855,-9.17658,[21262]
11613,38.755857,-9.176578999999998,[21263]
11614,38.75586,-9.113719,[25081]
11615,38.75586,-9.113717999999999,[25080]
11616,38.755860999999996,-9.15371,[25644]
11617,38.755864,-9.096478999999999,[5813]
11618,38.755869,-9.096476,[5812]
11619,38.755877000000005,-9.113711,[25083]
11620,38.755878,-9.113710000000001,[25082]
11621,38.755879,-9.113019,[29625]
11622,38.755881,-9.233644,[21782]
11623,38.755921,-9.102647,[8525]
11624,38.755936,-9.145627000000001,[24492]
11625,38.755939,-9.145628,[24491]
11626,38.755941,-9.266960000000001,[19235]
11627,38.755945000000004,-9.177100999999999,[29468]
11628,38.755953000000005,-9.177083,[29467]
11629,38.755953000000005,-9.148358,[21259]
11630,38.755956,-9.148352000000001,[21258]
11631,38.755959999999995,-9.104157,[10661]
11632,38.755963,-9.177083999999999,[29469]
11633,38.755964,-9.104167,[10662]
11634,38.755967,-8.959213,[1250]
11635,38.755986,-9.104241,[9439]
11636,38.755988,-9.104242999999999,[9438]
11637,38.755990999999995,-9.175937,[25391 25390]
11638,38.756003,-9.096778,[5816]
11639,38.756008,-9.09678,[5817]
11640,38.756015999999995,-9.148766,[23005]
11641,38.756019,-9.148766,[23004]
11642,38.756032,-9.176513,[7176]
11643,38.756034,-9.176508,[7177]
11644,38.756035,-9.102734,[8520]
11645,38.756038000000004,-9.388301,[48330]
11646,38.756074,-9.145427,[7464]
11647,38.756076,-9.145430000000001,[7465]
11648,38.756096,-9.102832000000001,[8515]
11649,38.756107,-9.267161,[18316]
11650,38.756124,-9.306633999999999,[48350]
11651,38.756126,-9.235399000000001,[21904]
11652,38.756127,-9.235402,[21903]
11653,38.756147,-8.95248,[47034]
11654,38.756147999999996,-8.952472,[47033]
11655,38.756163,-9.235128999999999,[32079 32080 32081 32082]
11656,38.756176,-9.233635000000001,[2289]
11657,38.75618,-9.233637,[2290]
11658,38.756187,-9.120714999999999,[23459]
11659,38.756188,-9.246209,[2336]
11660,38.756188,-9.120716,[23458]
11661,38.756189,-9.246209,[2335]
11662,38.7562,-9.204343,[29502]
11663,38.7562,-9.130092,[20945]
11664,38.756202,-9.13009,[20946]
11665,38.756208,-9.204333,[29500]
11666,38.756209999999996,-9.204319,[29501]
11667,38.756215999999995,-9.286810000000001,[27107]
11668,38.756218,-9.286810000000001,[27106]
11669,38.756231,-9.113239,[7932]
11670,38.756235,-9.113238,[7933]
11671,38.756256,-9.147491,[23003]
11672,38.756257,-9.147489,[23002]
11673,38.756277000000004,-9.246361,[21890]
11674,38.756281,-9.204032000000002,[23680]
11675,38.756281,-9.204031,[23681]
11676,38.756282,-8.960306,[1248]
11677,38.756307,-9.139981,[8065]
11678,38.756313,-9.139982,[8064]
11679,38.756326,-9.20374,[23679]
11680,38.756327,-9.203741,[23678]
11681,38.756329,-9.104438,[9250]
11682,38.75633,-9.104442,[9251]
11683,38.756351,-9.104525,[8199]
11684,38.756351,-9.104519,[8198]
11685,38.756362,-9.253385,[17878]
11686,38.756362,-9.253359,[17880]
11687,38.756369,-9.253373,[17879]
11688,38.756374,-9.181484,[7748]
11689,38.756375,-9.181477000000001,[7749]
11690,38.756387,-9.388531,[401]
11691,38.756394,-9.234679,[21880]
11692,38.756395,-9.145857000000001,[7486]
11693,38.756396,-9.145857000000001,[7485]
11694,38.756397,-9.388574,[400]
11695,38.756407,-9.200584,[25502]
11696,38.756440999999995,-9.250405,[18303]
11697,38.756440999999995,-9.250399,[18304]
11698,38.756445,-9.204252,[24602]
11699,38.756446000000004,-9.204244000000001,[24601]
11700,38.756446000000004,-9.113992999999999,[46345]
11701,38.756446000000004,-9.113967,[46346]
11702,38.75645,-9.140019,[21122]
11703,38.756456,-9.277484,[27356]
11704,38.75646,-9.146935000000001,[25177 25176]
11705,38.756464,-9.146874,[25229]
11706,38.756465000000006,-9.277485,[27357]
11707,38.756471000000005,-9.146852,[25227]
11708,38.756475,-9.253977,[27191]
11709,38.756476,-9.253972000000001,[27190]
11710,38.756477000000004,-9.102962,[9205]
11711,38.756479999999996,-9.24916,[18328]
11712,38.756481,-9.146885000000001,[25228]
11713,38.756481,-9.102963,[9206]
11714,38.756489,-9.146864,[25226]
11715,38.756492,-9.118250999999999,[24917]
11716,38.756493,-9.118250999999999,[24918]
11717,38.7565,-9.140051,[21123]
11718,38.756516999999995,-9.251147,[18341]
11719,38.75652,-9.221042,[21602]
11720,38.75652,-9.146118,[21250]
11721,38.756521,-9.146115,[21251]
11722,38.756534,-9.105872999999999,[25586 25585]
11723,38.756536,-9.261949000000001,[27194]
11724,38.756536,-9.261947,[27195]
11725,38.756551,-9.265372,[18319]
11726,38.756561,-9.255914,[18350]
11727,38.756565,-9.185483,[7584]
11728,38.75657,-9.185482,[7585]
11729,38.75657,-9.177308,[25049]
11730,38.756571,-9.249541,[17977]
11731,38.756572,-9.249538000000001,[17976]
11732,38.756583,-9.177328,[25050]
11733,38.756583,-9.11337,[24259]
11734,38.756586999999996,-9.113367,[24258]
11735,38.756597,-9.177339,[23853]
11736,38.756601,-9.234164999999999,[32075 32076 32077 32078]
11737,38.756603000000005,-9.250053999999999,[18293]
11738,38.756603999999996,-9.145685,[10158]
11739,38.756605,-9.250048,[18292]
11740,38.756609999999995,-9.177356,[23867]
11741,38.756614,-9.180725,[8042]
11742,38.756623,-9.253111,[17982]
11743,38.756624,-9.253113,[17981]
11744,38.756634999999996,-9.177807000000001,[23170]
11745,38.756638,-9.177812,[23169]
11746,38.756645,-9.114628,[24004]
11747,38.756646,-9.114631,[24005]
11748,38.75665,-9.290662,[48084]
11749,38.756656,-9.262079,[27408 27409]
11750,38.756676,-9.145619,[29584]
11751,38.756686,-9.28293,[27468 27469]
11752,38.756686,-9.145617999999999,[29582]
11753,38.756688,-9.233246000000001,[21763]
11754,38.756688,-9.233239,[21764]
11755,38.756689,-9.275196000000001,[18053]
11756,38.756689,-9.275195,[18054]
11757,38.756689,-9.201153,[24549]
11758,38.756689,-9.201151,[24550]
11759,38.756696000000005,-9.1456,[29583]
11760,38.756703,-9.275252,[18215]
11761,38.756708,-9.277280000000001,[27353 27352]
11762,38.756709,-9.275271,[18214]
11763,38.756721,-9.248353,[2382]
11764,38.756733000000004,-9.12165,[23460]
11765,38.756734,-9.121658,[23461]
11766,38.756758000000005,-9.105927000000001,[25587 25588]
11767,38.756759,-9.139659,[23924]
11768,38.756759,-9.139657000000001,[23925]
11769,38.756776,-9.113226,[24003]
11770,38.756776,-9.113225,[24002]
11771,38.756787,-9.282295,[27136]
11772,38.75679,-9.28233,[27137]
11773,38.756811,-9.118492,[24916]
11774,38.756813,-9.118491,[24915]
11775,38.756814,-9.267525,[18294]
11776,38.756815,-9.140013,[21144]
11777,38.756836,-9.276933999999999,[27467 27466]
11778,38.756859000000006,-9.098647,[5745]
11779,38.756871000000004,-9.140051,[21145]
11780,38.756890000000006,-9.201441,[23053]
11781,38.756890000000006,-9.201433999999999,[23052]
11782,38.756904999999996,-9.152415,[9144]
11783,38.756907,-9.279473,[27457 27456]
11784,38.756913,-9.275488000000001,[18051]
11785,38.756913,-9.275482,[18050]
11786,38.756935999999996,-9.144744000000001,[8182]
11787,38.756937,-9.233588000000001,[21876]
11788,38.756938,-9.144737,[8183]
11789,38.756949,-9.252269,[18359]
11790,38.756966999999996,-9.259683,[48352]
11791,38.756975,-9.177827,[24391]
11792,38.756978000000004,-9.177829,[24392]
11793,38.756981,-9.144606,[8007]
11794,38.756981,-9.1446,[8008]
11795,38.757,-9.277228,[17956]
11796,38.757,-9.277225999999999,[17957]
11797,38.757013,-9.220482,[30058]
11798,38.757024,-9.3067,[19236]
11799,38.757054,-9.144396,[8021]
11800,38.757056,-9.178416,[8039]
11801,38.757056,-9.144394,[8022]
11802,38.757057,-9.178414,[8040]
11803,38.757062,-9.1166,[23745 23744]
11804,38.757082000000004,-9.255297,[18342]
11805,38.757090999999996,-9.116206,[23739]
11806,38.757092,-9.116205,[23738]
11807,38.7571,-9.166667,[24542]
11808,38.757101,-9.185653,[23162]
11809,38.757103,-9.384675,[27219]
11810,38.757103,-9.384674,[27218]
11811,38.757107,-9.185651,[23161]
11812,38.757115,-9.16667,[24541]
11813,38.757135999999996,-9.140184,[8139]
11814,38.757139,-9.140187,[8140]
11815,38.757158000000004,-9.218415,[2343]
11816,38.757164,-9.218466000000001,[2344]
11817,38.757166999999995,-9.179993,[24534]
11818,38.757168,-9.179991000000001,[24533]
11819,38.757171,-9.112546,[24242]
11820,38.757173,-9.112544,[24243]
11821,38.757178,-9.178519999999999,[10825]
11822,38.75718,-9.178519999999999,[10819]
11823,38.757195,-9.178069,[8582]
11824,38.757216,-9.236115,[21783]
11825,38.757252,-9.170997999999999,[8054]
11826,38.757267,-9.152548,[25451 25450]
11827,38.757295,-9.223236,[21598]
11828,38.757298,-9.249661999999999,[18360]
11829,38.757317,-9.185449,[23163]
11830,38.757317,-9.171006,[8053]
11831,38.757323,-9.185449,[23164]
11832,38.757324,-9.10867,[10205]
11833,38.757329999999996,-9.108694,[10206]
11834,38.757345,-9.185588000000001,[8448]
11835,38.757346000000005,-9.345167,[27418 27419]
11836,38.75735,-9.185587,[8447]
11837,38.75736,-9.17742,[24531]
11838,38.75736,-9.177417,[24532]
11839,38.757368,-9.25871,[18226]
11840,38.757369,-9.258706,[18225]
11841,38.757372,-9.1435,[7667]
11842,38.757374,-9.143512,[7666]
11843,38.757393,-9.126549,[24019]
11844,38.757394,-9.143444,[7665]
11845,38.757396,-9.126547,[24018]
11846,38.757405,-9.140571000000001,[8253]
11847,38.757422999999996,-9.273675,[27470]
11848,38.757422999999996,-9.273666,[27471]
11849,38.757427,-9.14058,[8254]
11850,38.757428000000004,-9.173682000000001,[7758]
11851,38.757428999999995,-9.173675,[7759]
11852,38.757431,-9.152884,[10229]
11853,38.757437,-9.167358,[24539]
11854,38.757438,-9.167363,[24540]
11855,38.757441,-9.239694,[32106]
11856,38.757451,-9.2397,[32104]
11857,38.757462,-9.239691,[32105]
11858,38.757465,-9.227296,[21588 21587]
11859,38.757465,-9.175155,[24586]
11860,38.757493,-9.247177,[21818]
11861,38.757493,-9.247174000000001,[21819]
11862,38.7575,-9.143561,[21257]
11863,38.757501,-9.143553,[21256]
11864,38.757502,-9.251682,[18002]
11865,38.757502,-9.251681,[18001]
11866,38.757503,-9.258809,[18236]
11867,38.757503,-9.258764999999999,[18237]
11868,38.757509999999996,-9.175161,[24585]
11869,38.757517,-9.179002,[8555]
11870,38.757537,-9.193503999999999,[25501 25500]
11871,38.757560999999995,-9.267513000000001,[27488]
11872,38.757578,-9.179056,[10332]
11873,38.75758,-9.100009,[5867]
11874,38.757585999999996,-9.100009,[5866]
11875,38.757588,-9.170605,[8037]
11876,38.757609,-9.155302,[24495]
11877,38.757614000000004,-9.15528,[24496]
11878,38.75763,-9.170608999999999,[8038]
11879,38.757632,-9.162503,[24543]
11880,38.757632,-9.130098,[8094]
11881,38.757633,-9.1625,[24544]
11882,38.757633,-9.130087,[8095]
11883,38.757634,-9.126352,[24020]
11884,38.757635,-9.126351,[24021]
